INFO  00:00:02,782 | james.smtpserver | Id='1938319552' User='' Connection established from 127.0.0.1
INFO  00:20:32,974 | james.smtpserver | Id='2018368681' User='' Successfully spooled mail Mail1493331632973-8c33450a-d11d-4584-a2e3-d41add51a494 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:20:32,979 | james.smtpserver | Id='2018368681' User='' Connection closed for 127.0.0.1
INFO  00:20:43,046 | james.smtpserver | Id='1100971118' User='' Connection established from 127.0.0.1
INFO  00:20:43,071 | james.smtpserver | Id='1100971118' User='' Successfully spooled mail Mail1493331643068-4699022d-e3fe-45a7-8383-f0854bf5ea4a from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:20:43,074 | james.smtpserver | Id='1100971118' User='' Connection closed for 127.0.0.1
INFO  00:20:53,138 | james.smtpserver | Id='1215188441' User='' Connection established from 127.0.0.1
INFO  00:20:53,161 | james.smtpserver | Id='1215188441' User='' Successfully spooled mail Mail1493331653158-d579d4bf-a61f-41cc-abf0-67e93dd94ce9 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:20:53,164 | james.smtpserver | Id='1215188441' User='' Connection closed for 127.0.0.1
INFO  00:21:03,227 | james.smtpserver | Id='227095215' User='' Connection established from 127.0.0.1
INFO  00:21:03,252 | james.smtpserver | Id='227095215' User='' Successfully spooled mail Mail1493331663250-5350c79c-8d60-4f8d-a12c-fda4c88e09b5 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:21:03,256 | james.smtpserver | Id='227095215' User='' Connection closed for 127.0.0.1
INFO  00:21:13,324 | james.smtpserver | Id='1794090988' User='' Connection established from 127.0.0.1
INFO  00:21:13,349 | james.smtpserver | Id='1794090988' User='' Successfully spooled mail Mail1493331673346-66391329-f670-4058-b5e2-ae9a0657bd76 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:21:13,360 | james.smtpserver | Id='1794090988' User='' Connection closed for 127.0.0.1
INFO  00:21:23,411 | james.smtpserver | Id='1662317293' User='' Connection established from 127.0.0.1
INFO  00:21:23,436 | james.smtpserver | Id='1662317293' User='' Successfully spooled mail Mail1493331683432-2d0b3a28-592d-43bc-9785-2f53003ffbce from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:21:23,438 | james.smtpserver | Id='1662317293' User='' Connection closed for 127.0.0.1
INFO  00:21:33,501 | james.smtpserver | Id='221942441' User='' Connection established from 127.0.0.1
INFO  00:21:33,530 | james.smtpserver | Id='221942441' User='' Successfully spooled mail Mail1493331693525-5949ee34-fc0c-44d7-a6ca-907305677dc1 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:21:33,536 | james.smtpserver | Id='221942441' User='' Connection closed for 127.0.0.1
INFO  00:21:54,154 | james.smtpserver | Id='192176214' User='' Connection established from 127.0.0.1
INFO  00:21:54,205 | james.smtpserver | Id='192176214' User='' Successfully spooled mail Mail1493331714199-b40f174a-b0fc-4920-9342-a35862a4a8cb from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:21:54,211 | james.smtpserver | Id='192176214' User='' Connection closed for 127.0.0.1
INFO  00:22:04,275 | james.smtpserver | Id='616508993' User='' Connection established from 127.0.0.1
INFO  00:22:04,302 | james.smtpserver | Id='616508993' User='' Successfully spooled mail Mail1493331724298-87ee1a37-5538-4c1b-8371-b5f93288237c from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:22:04,311 | james.smtpserver | Id='616508993' User='' Connection closed for 127.0.0.1
INFO  00:22:14,362 | james.smtpserver | Id='1476456276' User='' Connection established from 127.0.0.1
INFO  00:22:14,384 | james.smtpserver | Id='1476456276' User='' Successfully spooled mail Mail1493331734382-1efe5e26-e8dc-4ba0-aafa-93d0d2cfdcbc from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:22:14,388 | james.smtpserver | Id='1476456276' User='' Connection closed for 127.0.0.1
INFO  00:22:24,439 | james.smtpserver | Id='843768783' User='' Connection established from 127.0.0.1
INFO  00:22:24,462 | james.smtpserver | Id='843768783' User='' Successfully spooled mail Mail1493331744460-7480e6ba-ac54-4ea0-adee-f57aa0a85cae from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:22:24,466 | james.smtpserver | Id='843768783' User='' Connection closed for 127.0.0.1
INFO  00:22:40,129 | james.smtpserver | Id='1863166414' User='' Connection established from 127.0.0.1
INFO  00:22:40,157 | james.smtpserver | Id='1863166414' User='' Successfully spooled mail Mail1493331760154-b2425e90-edcd-46f1-b9c8-ef369cfe582b from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:22:40,167 | james.smtpserver | Id='1863166414' User='' Connection closed for 127.0.0.1
INFO  00:22:55,457 | james.smtpserver | Id='896736445' User='' Connection established from 127.0.0.1
INFO  00:22:55,480 | james.smtpserver | Id='896736445' User='' Successfully spooled mail Mail1493331775478-07c68109-e10f-4b07-88f8-4614dfca618e from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:22:55,483 | james.smtpserver | Id='896736445' User='' Connection closed for 127.0.0.1
INFO  00:23:05,555 | james.smtpserver | Id='1136159857' User='' Connection established from 127.0.0.1
INFO  00:23:05,592 | james.smtpserver | Id='1136159857' User='' Successfully spooled mail Mail1493331785586-9f629204-df55-4510-8828-23a51c6d9196 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:23:05,597 | james.smtpserver | Id='1136159857' User='' Connection closed for 127.0.0.1
INFO  00:23:27,205 | james.smtpserver | Id='675830481' User='' Connection established from 127.0.0.1
INFO  00:23:27,228 | james.smtpserver | Id='675830481' User='' Successfully spooled mail Mail1493331807226-c6cd3312-ceda-4b56-a3a1-8d9f23ee317b from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:23:27,232 | james.smtpserver | Id='675830481' User='' Connection closed for 127.0.0.1
INFO  00:23:37,283 | james.smtpserver | Id='647383419' User='' Connection established from 127.0.0.1
INFO  00:23:37,305 | james.smtpserver | Id='647383419' User='' Successfully spooled mail Mail1493331817303-3d765ffa-c10d-4635-b9dc-d9322d90e89a from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:23:37,310 | james.smtpserver | Id='647383419' User='' Connection closed for 127.0.0.1
INFO  00:23:47,361 | james.smtpserver | Id='1347202131' User='' Connection established from 127.0.0.1
INFO  00:23:47,384 | james.smtpserver | Id='1347202131' User='' Successfully spooled mail Mail1493331827381-8d9e1207-cf3b-4c98-b697-77c0b7e39231 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:23:47,395 | james.smtpserver | Id='1347202131' User='' Connection closed for 127.0.0.1
INFO  00:23:57,443 | james.smtpserver | Id='152371062' User='' Connection established from 127.0.0.1
INFO  00:23:57,471 | james.smtpserver | Id='152371062' User='' Successfully spooled mail Mail1493331837468-32198560-61c0-4c4a-80c5-b666e78e88eb from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:23:57,477 | james.smtpserver | Id='152371062' User='' Connection closed for 127.0.0.1
INFO  00:24:07,527 | james.smtpserver | Id='1106388342' User='' Connection established from 127.0.0.1
INFO  00:24:07,550 | james.smtpserver | Id='1106388342' User='' Successfully spooled mail Mail1493331847548-98c28ec9-4849-490c-8c26-f90e9e40e033 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:24:07,554 | james.smtpserver | Id='1106388342' User='' Connection closed for 127.0.0.1
INFO  00:24:17,607 | james.smtpserver | Id='522145781' User='' Connection established from 127.0.0.1
INFO  00:24:17,633 | james.smtpserver | Id='522145781' User='' Successfully spooled mail Mail1493331857630-81ce5d9b-1478-4c52-954d-494cc1d55e88 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:24:17,637 | james.smtpserver | Id='522145781' User='' Connection closed for 127.0.0.1
INFO  00:24:27,687 | james.smtpserver | Id='1917726944' User='' Connection established from 127.0.0.1
INFO  00:24:27,713 | james.smtpserver | Id='1917726944' User='' Successfully spooled mail Mail1493331867711-9447eadd-fa4f-42a3-b3fa-600ae65f4c27 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:24:27,717 | james.smtpserver | Id='1917726944' User='' Connection closed for 127.0.0.1
INFO  00:24:46,713 | james.smtpserver | Id='1369206558' User='' Connection established from 127.0.0.1
INFO  00:24:46,740 | james.smtpserver | Id='1369206558' User='' Successfully spooled mail Mail1493331886735-e6546de9-4b19-4973-b5d6-75c08d312e9f from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:24:46,744 | james.smtpserver | Id='1369206558' User='' Connection closed for 127.0.0.1
INFO  00:24:56,829 | james.smtpserver | Id='1271574534' User='' Connection established from 127.0.0.1
INFO  00:24:56,865 | james.smtpserver | Id='1271574534' User='' Successfully spooled mail Mail1493331896857-f1b2dfce-69fe-41d4-9053-d595981f8917 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:24:56,902 | james.smtpserver | Id='1271574534' User='' Connection closed for 127.0.0.1
INFO  00:25:06,955 | james.smtpserver | Id='42610540' User='' Connection established from 127.0.0.1
INFO  00:25:06,984 | james.smtpserver | Id='42610540' User='' Successfully spooled mail Mail1493331906982-97607e12-d8e0-453e-a867-5a602f38f4a0 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:25:06,987 | james.smtpserver | Id='42610540' User='' Connection closed for 127.0.0.1
INFO  00:25:17,039 | james.smtpserver | Id='1444059669' User='' Connection established from 127.0.0.1
INFO  00:25:17,063 | james.smtpserver | Id='1444059669' User='' Successfully spooled mail Mail1493331917061-bb5dcad5-badb-41b2-b3fd-e84ef107ee43 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:25:17,068 | james.smtpserver | Id='1444059669' User='' Connection closed for 127.0.0.1
INFO  00:25:27,120 | james.smtpserver | Id='1462310753' User='' Connection established from 127.0.0.1
INFO  00:25:27,149 | james.smtpserver | Id='1462310753' User='' Successfully spooled mail Mail1493331927143-e0893015-5459-41ff-a3e2-a32e9abd5673 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:25:27,155 | james.smtpserver | Id='1462310753' User='' Connection closed for 127.0.0.1
INFO  00:25:37,211 | james.smtpserver | Id='1868129042' User='' Connection established from 127.0.0.1
INFO  00:25:37,237 | james.smtpserver | Id='1868129042' User='' Successfully spooled mail Mail1493331937235-5c05f832-e353-4237-a675-dff9834e42fb from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:25:37,242 | james.smtpserver | Id='1868129042' User='' Connection closed for 127.0.0.1
INFO  00:25:47,304 | james.smtpserver | Id='701010349' User='' Connection established from 127.0.0.1
INFO  00:25:47,334 | james.smtpserver | Id='701010349' User='' Successfully spooled mail Mail1493331947328-f4dc5472-a68e-4b4b-85e3-df02c08ddf15 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:25:47,339 | james.smtpserver | Id='701010349' User='' Connection closed for 127.0.0.1
INFO  00:25:57,396 | james.smtpserver | Id='1822536725' User='' Connection established from 127.0.0.1
INFO  00:25:57,420 | james.smtpserver | Id='1822536725' User='' Successfully spooled mail Mail1493331957417-39972cc2-27b3-460b-b48b-251dd9986475 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:25:57,431 | james.smtpserver | Id='1822536725' User='' Connection closed for 127.0.0.1
INFO  00:26:07,481 | james.smtpserver | Id='528669913' User='' Connection established from 127.0.0.1
INFO  00:26:07,504 | james.smtpserver | Id='528669913' User='' Successfully spooled mail Mail1493331967502-61adc0c2-b016-494d-9ff4-ea40881bd580 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:26:07,508 | james.smtpserver | Id='528669913' User='' Connection closed for 127.0.0.1
INFO  00:26:17,571 | james.smtpserver | Id='380737753' User='' Connection established from 127.0.0.1
INFO  00:26:17,600 | james.smtpserver | Id='380737753' User='' Successfully spooled mail Mail1493331977597-71d2f344-be40-46f8-be79-3741e0caad8a from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:26:17,611 | james.smtpserver | Id='380737753' User='' Connection closed for 127.0.0.1
INFO  00:26:27,661 | james.smtpserver | Id='1050746445' User='' Connection established from 127.0.0.1
INFO  00:26:27,686 | james.smtpserver | Id='1050746445' User='' Successfully spooled mail Mail1493331987683-99866ed1-9a4c-4eb0-946d-cd671bbe1fe2 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:26:27,691 | james.smtpserver | Id='1050746445' User='' Connection closed for 127.0.0.1
INFO  00:26:37,739 | james.smtpserver | Id='1597994331' User='' Connection established from 127.0.0.1
INFO  00:26:37,768 | james.smtpserver | Id='1597994331' User='' Successfully spooled mail Mail1493331997766-d0f74409-58cc-48f2-9dda-1c4023f40bc0 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:26:37,772 | james.smtpserver | Id='1597994331' User='' Connection closed for 127.0.0.1
INFO  00:26:47,828 | james.smtpserver | Id='1023538610' User='' Connection established from 127.0.0.1
INFO  00:26:47,851 | james.smtpserver | Id='1023538610' User='' Successfully spooled mail Mail1493332007849-9c8ea88c-2ce6-481a-b5b7-9858e73185bb from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:26:47,855 | james.smtpserver | Id='1023538610' User='' Connection closed for 127.0.0.1
INFO  00:26:57,921 | james.smtpserver | Id='1323715804' User='' Connection established from 127.0.0.1
INFO  00:26:57,950 | james.smtpserver | Id='1323715804' User='' Successfully spooled mail Mail1493332017946-da1ddc57-c295-444c-978f-5f97c8fc428a from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:26:57,956 | james.smtpserver | Id='1323715804' User='' Connection closed for 127.0.0.1
INFO  00:27:13,370 | james.smtpserver | Id='1363022527' User='' Connection established from 127.0.0.1
INFO  00:27:13,402 | james.smtpserver | Id='1363022527' User='' Successfully spooled mail Mail1493332033399-ef9cd1ab-fb65-4f87-a46b-d5d72c9fbf28 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:27:13,406 | james.smtpserver | Id='1363022527' User='' Connection closed for 127.0.0.1
INFO  00:27:23,499 | james.smtpserver | Id='2081374575' User='' Connection established from 127.0.0.1
INFO  00:27:23,531 | james.smtpserver | Id='2081374575' User='' Successfully spooled mail Mail1493332043523-12025c05-93f3-4b45-a5f6-f300de56f443 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:27:23,536 | james.smtpserver | Id='2081374575' User='' Connection closed for 127.0.0.1
INFO  00:27:33,620 | james.smtpserver | Id='955818798' User='' Connection established from 127.0.0.1
INFO  00:27:33,655 | james.smtpserver | Id='955818798' User='' Successfully spooled mail Mail1493332053647-424c0e34-d7e2-4bbd-97e7-48daad4b1303 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:27:33,662 | james.smtpserver | Id='955818798' User='' Connection closed for 127.0.0.1
INFO  00:27:43,727 | james.smtpserver | Id='637170556' User='' Connection established from 127.0.0.1
INFO  00:27:43,779 | james.smtpserver | Id='637170556' User='' Successfully spooled mail Mail1493332063770-6c563ea6-61b5-4b6b-b5c6-944f6fd446d8 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:27:43,784 | james.smtpserver | Id='637170556' User='' Connection closed for 127.0.0.1
INFO  00:27:53,846 | james.smtpserver | Id='1452335571' User='' Connection established from 127.0.0.1
INFO  00:27:53,869 | james.smtpserver | Id='1452335571' User='' Successfully spooled mail Mail1493332073867-c5ed897e-6bf8-4dc1-aac1-5717175ab2ec from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:27:53,872 | james.smtpserver | Id='1452335571' User='' Connection closed for 127.0.0.1
INFO  00:28:03,937 | james.smtpserver | Id='1103939506' User='' Connection established from 127.0.0.1
INFO  00:28:03,962 | james.smtpserver | Id='1103939506' User='' Successfully spooled mail Mail1493332083960-65c14e7f-c09a-4c28-9d04-68686ff7e075 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:28:03,968 | james.smtpserver | Id='1103939506' User='' Connection closed for 127.0.0.1
INFO  00:28:14,043 | james.smtpserver | Id='1576057303' User='' Connection established from 127.0.0.1
INFO  00:28:14,078 | james.smtpserver | Id='1576057303' User='' Successfully spooled mail Mail1493332094070-5239c0a6-2642-4f80-adac-bac1594fabac from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:28:14,097 | james.smtpserver | Id='1576057303' User='' Connection closed for 127.0.0.1
INFO  00:28:27,165 | james.smtpserver | Id='344868674' User='' Connection established from 127.0.0.1
INFO  00:28:27,187 | james.smtpserver | Id='344868674' User='' Successfully spooled mail Mail1493332107184-a238938a-6787-4a7d-a025-7dd812747bf4 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  00:28:27,190 | james.smtpserver | Id='344868674' User='' Connection closed for 127.0.0.1
