INFO  11:10:06,007 | james.mailprocessor | Matcher All instantiated.
INFO  13:29:29,807 | james.mailetcontext | Local delivered mail Mail1493465369757-980a6cfb-a757-492c-8213-4685e30c2526 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:29:39,904 | james.mailetcontext | Local delivered mail Mail1493465379827-924fa180-e739-42af-9d8c-9560469a104b sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:29:49,955 | james.mailetcontext | Local delivered mail Mail1493465389890-6fd5b9b5-fbd5-4215-822e-2ff61ae3d2ac sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:29:59,989 | james.mailetcontext | Local delivered mail Mail1493465399945-497b5593-27c0-48b2-925d-a8833c240433 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:30:10,053 | james.mailetcontext | Local delivered mail Mail1493465410009-2b637fc5-ae1a-47ac-b2e2-ee810736d48d sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:30:20,118 | james.mailetcontext | Local delivered mail Mail1493465420070-4d1abc17-5cda-470b-a74c-d8e2124437b3 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:30:30,182 | james.mailetcontext | Local delivered mail Mail1493465430128-44eaa177-2b03-42dc-8f24-a8d201c98c3c sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:30:40,235 | james.mailetcontext | Local delivered mail Mail1493465440190-80491ccf-b314-4fad-8d61-4da243e669c8 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:30:50,300 | james.mailetcontext | Local delivered mail Mail1493465450257-434eff12-8c86-4d12-9c99-89b6ccfe3ba9 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:31:00,377 | james.mailetcontext | Local delivered mail Mail1493465460328-ccd92bbc-e145-4738-ac3b-8d4077341a92 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:31:10,437 | james.mailetcontext | Local delivered mail Mail1493465470392-8672bb54-0794-4d81-8c9d-3a48938332be sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:31:20,524 | james.mailetcontext | Local delivered mail Mail1493465480480-3894ddb8-9040-4bad-ade0-a7edd3c4e798 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:31:30,603 | james.mailetcontext | Local delivered mail Mail1493465490554-78f2f4de-4d8a-4e6a-98d5-543e6414f0d9 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:31:40,655 | james.mailetcontext | Local delivered mail Mail1493465500614-d9111a20-2e26-4d01-ad3f-6fae54cddf5d sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:31:50,744 | james.mailetcontext | Local delivered mail Mail1493465510693-dbca7f3b-3a9c-43e3-ba3b-32b8f75b10e1 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:32:00,799 | james.mailetcontext | Local delivered mail Mail1493465520749-ab105337-a8a6-476a-a407-7204159f4a69 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:32:10,857 | james.mailetcontext | Local delivered mail Mail1493465530812-cdedbf88-7fc6-4df4-9460-2f6db402d9a8 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:32:20,922 | james.mailetcontext | Local delivered mail Mail1493465540869-ed6c801a-6407-45de-ba22-42b9a840e553 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:32:30,964 | james.mailetcontext | Local delivered mail Mail1493465550923-b7a8f0e3-b8b6-451d-9695-5143d2d74b53 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:32:41,032 | james.mailetcontext | Local delivered mail Mail1493465560982-b27226ee-9c88-430e-9433-d715de3001bb sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:32:51,087 | james.mailetcontext | Local delivered mail Mail1493465571043-5974c748-c4d1-4a68-818c-4ca32610a1a6 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:33:01,152 | james.mailetcontext | Local delivered mail Mail1493465581100-5691ae2d-d4ce-48b0-9b48-9e54f28eb7d6 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:33:11,246 | james.mailetcontext | Local delivered mail Mail1493465591187-a0191dbc-e956-448a-8278-d326df791625 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:33:21,297 | james.mailetcontext | Local delivered mail Mail1493465601248-a21e12bd-0b35-4a31-86b9-be5609fd9fd0 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:33:31,348 | james.mailetcontext | Local delivered mail Mail1493465611304-2d72ced7-a324-438c-b94b-7e243eed1e83 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:33:41,409 | james.mailetcontext | Local delivered mail Mail1493465621361-5983f973-068c-4c19-973b-1621102d951f sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:33:51,458 | james.mailetcontext | Local delivered mail Mail1493465631418-60df31dc-a94c-45f0-bcda-c85a743d3f13 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:34:01,513 | james.mailetcontext | Local delivered mail Mail1493465641473-f8d47b47-b0ea-4cce-8ad2-93c59dbc285e sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:34:11,607 | james.mailetcontext | Local delivered mail Mail1493465651548-12a14169-90c1-41c5-ab15-433738f53713 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:34:21,652 | james.mailetcontext | Local delivered mail Mail1493465661608-5fa1bc58-9a1f-4f35-b335-89da51daafb0 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:34:31,738 | james.mailetcontext | Local delivered mail Mail1493465671678-e92e707c-a0cb-44d5-bda7-d54679f6a4f1 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:34:41,797 | james.mailetcontext | Local delivered mail Mail1493465681751-eb6113d6-ef1a-4bba-9641-0fd73d2f5ffc sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:34:51,854 | james.mailetcontext | Local delivered mail Mail1493465691813-27901e9d-b7ad-4e6c-8a8d-ac76eab07637 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:35:01,951 | james.mailetcontext | Local delivered mail Mail1493465701893-c9a4c959-27ba-48c4-9afa-abd582444c82 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:35:12,004 | james.mailetcontext | Local delivered mail Mail1493465711957-507510db-6ea3-46ed-b3e2-e74f53610521 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:35:22,064 | james.mailetcontext | Local delivered mail Mail1493465722016-e452e950-d4cf-408e-b142-b877c202a1cc sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:35:32,139 | james.mailetcontext | Local delivered mail Mail1493465732089-7b194275-d271-4696-aae4-c5be3f457477 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:35:42,229 | james.mailetcontext | Local delivered mail Mail1493465742169-d191585d-9335-4dcb-8128-99c2d1330679 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:35:52,277 | james.mailetcontext | Local delivered mail Mail1493465752233-1da433d4-b336-4201-8b3e-66f9a32ad211 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:36:02,353 | james.mailetcontext | Local delivered mail Mail1493465762294-25664926-cdb9-4a50-a954-5c525de412b7 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:36:12,404 | james.mailetcontext | Local delivered mail Mail1493465772360-950d2a2b-aeb7-41c7-b306-8d3a2efc0dbb sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:36:22,467 | james.mailetcontext | Local delivered mail Mail1493465782425-8985bcd4-f715-49a3-829e-20e30dbbceec sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:36:32,523 | james.mailetcontext | Local delivered mail Mail1493465792481-19fdd4ae-8097-4408-808b-d3a318061909 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:36:42,600 | james.mailetcontext | Local delivered mail Mail1493465802560-6787e58c-710f-4cd5-b9c0-7b134d8ec223 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:36:52,663 | james.mailetcontext | Local delivered mail Mail1493465812614-30599eb7-f554-4c8e-9e17-a872a3cb4293 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:37:02,716 | james.mailetcontext | Local delivered mail Mail1493465822669-0989c11c-6400-40bf-b9ed-4f8654b30ccf sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:37:12,772 | james.mailetcontext | Local delivered mail Mail1493465832735-374fcd8b-b8ec-4058-82da-8248acb3900b sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:37:22,838 | james.mailetcontext | Local delivered mail Mail1493465842789-f88e9db0-85f9-45f2-a410-260286eb8404 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:37:32,951 | james.mailetcontext | Local delivered mail Mail1493465852908-d181144b-fcf1-4180-9d4d-6a56dff0daa7 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:37:43,024 | james.mailetcontext | Local delivered mail Mail1493465862977-1aea21cf-604b-4049-82e6-26ad23e45b42 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:37:53,089 | james.mailetcontext | Local delivered mail Mail1493465873047-2245b92e-0ea8-4073-8d90-a1acb06dee7e sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:38:03,139 | james.mailetcontext | Local delivered mail Mail1493465883099-4e2f6fa8-e7ce-4a23-bf82-2376db2da753 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:38:13,219 | james.mailetcontext | Local delivered mail Mail1493465893170-69638959-92e6-4433-b117-78b18e2474db sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:38:23,293 | james.mailetcontext | Local delivered mail Mail1493465903233-f1225ac5-2168-45be-8e18-b73d9dbecc4e sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:38:33,339 | james.mailetcontext | Local delivered mail Mail1493465913290-8185686f-226a-4266-b884-6bf189a1fac4 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:38:43,418 | james.mailetcontext | Local delivered mail Mail1493465923363-f505a739-daec-4b5c-8ade-7ce6953aab7f sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:38:53,498 | james.mailetcontext | Local delivered mail Mail1493465933448-4cd06f45-e8fa-4395-91f3-0b76a502d27a sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:39:03,558 | james.mailetcontext | Local delivered mail Mail1493465943514-7cbc4026-b5de-45ba-919f-ae132a330a03 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:39:13,608 | james.mailetcontext | Local delivered mail Mail1493465953569-1e77892c-e7f6-4a3a-ad32-f83380e68332 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:39:23,700 | james.mailetcontext | Local delivered mail Mail1493465963649-1bc4ce3b-951a-404a-865c-c36c7e0b10bf sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:39:33,747 | james.mailetcontext | Local delivered mail Mail1493465973707-e16c4118-b92e-4bcb-9b22-bf2c76b450f5 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:39:43,876 | james.mailetcontext | Local delivered mail Mail1493465983809-4c38f6df-e10d-4eb8-9e00-9d321421884b sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:39:53,907 | james.mailetcontext | Local delivered mail Mail1493465993867-5b6d1ed5-bed6-4229-b4ae-36b86f00f840 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:40:03,966 | james.mailetcontext | Local delivered mail Mail1493466003924-4955f75b-165d-4bdb-ad55-147972ecea93 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:40:14,032 | james.mailetcontext | Local delivered mail Mail1493466013988-4b58c333-719e-4a47-9497-2d93572c9a24 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:40:24,102 | james.mailetcontext | Local delivered mail Mail1493466024044-acc8816e-f282-4a96-8194-d7eb51372ac6 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:40:34,156 | james.mailetcontext | Local delivered mail Mail1493466034100-fd8b5e7b-b08c-4ba4-8ecb-ee7daf73fcd3 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:40:44,218 | james.mailetcontext | Local delivered mail Mail1493466044171-95e4f662-6f8a-4c5c-a3f0-392fb80c97d6 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:40:54,264 | james.mailetcontext | Local delivered mail Mail1493466054226-2f4aeadd-1c2a-452f-b798-abf6e88e8359 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:41:04,328 | james.mailetcontext | Local delivered mail Mail1493466064285-1fac3a9c-46c7-4e79-afe2-5e2737d8714c sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:41:14,393 | james.mailetcontext | Local delivered mail Mail1493466074350-49d7986f-ff51-4d5e-b1e9-17eb14743a3d sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:41:24,453 | james.mailetcontext | Local delivered mail Mail1493466084409-9d0af43a-6b05-4249-a64b-3a16192abf74 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:41:34,511 | james.mailetcontext | Local delivered mail Mail1493466094465-978d2c64-0de4-4fde-8d84-3ae58e5eaf5b sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:41:44,591 | james.mailetcontext | Local delivered mail Mail1493466104538-9eed2822-c999-40db-9a58-a7c78be2652e sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:41:54,738 | james.mailetcontext | Local delivered mail Mail1493466114657-b9df251a-6d82-4d7d-8f7f-55f38f607eb8 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:42:04,750 | james.mailetcontext | Local delivered mail Mail1493466124714-b05a09e7-57de-4a1b-99c6-b22e446e8757 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:42:14,816 | james.mailetcontext | Local delivered mail Mail1493466134774-a4fd6848-27b0-4f96-9160-497c5f3f6fc3 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:42:24,869 | james.mailetcontext | Local delivered mail Mail1493466144826-b74d15d0-95dd-4aba-9046-f1a3f6c0a0e5 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:42:34,923 | james.mailetcontext | Local delivered mail Mail1493466154881-cc5a99b5-0522-4d6b-a1b3-1f8d0432a240 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:42:44,977 | james.mailetcontext | Local delivered mail Mail1493466164937-bd5f9ba7-17a2-45a3-84be-cfec29d8dad9 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:42:55,035 | james.mailetcontext | Local delivered mail Mail1493466174993-c75837b8-f1e2-4576-ad09-a6225e989ec4 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:43:05,112 | james.mailetcontext | Local delivered mail Mail1493466185063-8a921b1e-7637-4a05-b14e-031b08a9033e sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:43:15,160 | james.mailetcontext | Local delivered mail Mail1493466195115-17fd2b12-0623-4929-8493-673d14471646 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:43:25,214 | james.mailetcontext | Local delivered mail Mail1493466205162-78fe2f24-689a-422c-9e04-1fa77ffb3fe1 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:43:35,267 | james.mailetcontext | Local delivered mail Mail1493466215231-9ab91f3d-ddb6-477c-9125-289090deea45 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:43:45,336 | james.mailetcontext | Local delivered mail Mail1493466225293-73195f08-bf7a-4cc7-9f06-8c6dbaf2c0ce sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:43:55,388 | james.mailetcontext | Local delivered mail Mail1493466235333-9e2529eb-ce1d-44a3-882a-09b5aa0bc899 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:44:05,442 | james.mailetcontext | Local delivered mail Mail1493466245405-d2893246-be8d-4060-8bf9-b530fa9d4bae sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:44:15,518 | james.mailetcontext | Local delivered mail Mail1493466255475-4d9dafe3-1efa-4162-ad33-4b495809f95f sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:44:25,572 | james.mailetcontext | Local delivered mail Mail1493466265529-931aad9c-2b8b-43f1-910e-88cf11e60120 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:44:35,625 | james.mailetcontext | Local delivered mail Mail1493466275590-7efe1d6d-5c9b-49da-ad6c-49909986f895 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:44:45,691 | james.mailetcontext | Local delivered mail Mail1493466285649-d6065dcd-cba2-4b93-a6a5-c7bdd8d35be4 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:44:55,767 | james.mailetcontext | Local delivered mail Mail1493466295720-f6727d2d-ac3b-4afd-89b2-e2dfa1dabfe8 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:45:05,814 | james.mailetcontext | Local delivered mail Mail1493466305777-36ddc062-e07d-4830-8d90-6b9b9140f011 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:45:15,905 | james.mailetcontext | Local delivered mail Mail1493466315852-6910dbeb-6917-4b07-be03-28eff6e30942 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:45:25,951 | james.mailetcontext | Local delivered mail Mail1493466325909-1690a914-c362-4c4c-a4fa-fabbd986b1c2 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:45:36,009 | james.mailetcontext | Local delivered mail Mail1493466335968-d6b3b14e-226c-48c7-bd0f-089e6cd653ec sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:45:46,065 | james.mailetcontext | Local delivered mail Mail1493466346027-7382d79e-af97-4372-8c0d-f22ecaa5365a sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:45:56,141 | james.mailetcontext | Local delivered mail Mail1493466356091-54ed2ca5-67b9-4fe8-9443-13bd0fe901be sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:46:06,189 | james.mailetcontext | Local delivered mail Mail1493466366149-21f8328a-4ed0-47b2-8088-41f021a89897 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:46:16,253 | james.mailetcontext | Local delivered mail Mail1493466376212-23ced839-64d1-45f6-803f-25151c2803a1 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:46:26,311 | james.mailetcontext | Local delivered mail Mail1493466386270-670e7da1-7205-4ae3-8893-722db91c4bdf sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:46:36,366 | james.mailetcontext | Local delivered mail Mail1493466396326-0bffed5d-ecda-434e-87bb-6f807925c839 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:46:46,438 | james.mailetcontext | Local delivered mail Mail1493466406388-4f40ace4-3f73-4fff-ab3d-73535e2cb4a4 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:46:56,494 | james.mailetcontext | Local delivered mail Mail1493466416443-c24e3484-488b-4e9d-8c15-ad1862210258 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:47:06,550 | james.mailetcontext | Local delivered mail Mail1493466426500-2415703e-09f6-47bc-afc3-e14e6ec8bb49 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:47:16,597 | james.mailetcontext | Local delivered mail Mail1493466436553-70916629-b39b-4cb1-9366-83a2dd141a99 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:47:26,663 | james.mailetcontext | Local delivered mail Mail1493466446602-98c37756-9485-4954-987b-060f1725b96a sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:47:36,718 | james.mailetcontext | Local delivered mail Mail1493466456672-6da5c490-fed0-49dd-a39f-460bf636c974 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:47:46,795 | james.mailetcontext | Local delivered mail Mail1493466466750-5229719f-d9ca-4a17-9eae-2c259b666164 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:47:56,848 | james.mailetcontext | Local delivered mail Mail1493466476791-b4602eac-750d-49be-b2f7-5fdabb5ef5dc sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:48:06,901 | james.mailetcontext | Local delivered mail Mail1493466486858-3b2e57b0-dc92-414c-9cce-59fc3aa34e1a sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:48:16,960 | james.mailetcontext | Local delivered mail Mail1493466496917-a6959d92-24be-4402-8827-f51dbab542c4 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:48:27,014 | james.mailetcontext | Local delivered mail Mail1493466506966-76e1f903-d0a6-4eb7-aa5c-a2a7cfb17595 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:48:37,078 | james.mailetcontext | Local delivered mail Mail1493466517035-01e331f8-a977-48f0-98eb-eadd55304288 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:48:47,131 | james.mailetcontext | Local delivered mail Mail1493466527091-f2e8dcfa-5b99-43f4-a12a-0f57a21c6987 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:48:57,191 | james.mailetcontext | Local delivered mail Mail1493466537147-6022c080-cc53-413e-87e8-acaa4289c843 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:49:07,240 | james.mailetcontext | Local delivered mail Mail1493466547202-bf6e941c-763d-4835-a6d2-332b44cd8b46 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:49:17,308 | james.mailetcontext | Local delivered mail Mail1493466557257-bcf4e18f-b090-454c-bbb3-957ce566261e sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:49:27,359 | james.mailetcontext | Local delivered mail Mail1493466567309-d9b79665-29c8-4a08-adb1-4cfb02755cec sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:49:37,413 | james.mailetcontext | Local delivered mail Mail1493466577365-3e86a764-a41f-49fe-8a88-9d5e14b11f17 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:49:47,470 | james.mailetcontext | Local delivered mail Mail1493466587420-f1ddcb47-e59f-4353-9fc8-8dd7b93881cd sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
